protein,2DEVP_S1,2DEVP_S2,2DEVP_S3,2DExomere_S1,2DExomere_S2,2DExomere_S3,2DSuper_S1,2DSuper_S2,2DSuper_S3,3DEVP_S1,3DEVP_S2,3DEVP_S3,3DExomere_S1,3DExomere_S2,3DExomere_S3,3DSuper_S1,3DSuper_S2,3DSuper_S3,FPLCExomere_S1,FPLCExomere_S2,FPLCExomere_S3,FPLCExomere_S4,FPLCSuper_S1,FPLCSuper_S2,FPLCSuper_S3,FPLCSuper_S4,3DEV_S1,3DEV_S2,3DEV_S3,3DEV_S4,3DhEV_S1,3DhEV_S2,3DhEV_S3,3DhEV_S4,3DNV_S1,3DNV_S2,3DNV_S3,3DNV_S4
THOC7,2.578907744,2.519953374,2.098758683,1.540237874,1.953082406,0.921132385,0,0,0,1.540903575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THOP1,3.578300868,3.734726159,3.544865169,3.398093484,3.265441068,3.43690954,3.499731284,3.491832663,3.401423861,0.96708259,3.144111598,3.378779227,3.646291178,3.631120459,3.707114185,4.039386317,4.100158116,4.154027448,0,0,0,1.234105921,4.340174758,4.312393749,4.008829657,4.523561956,0,0,0,0,0,0,0,0,0,0,0,0
THUMPD1,0,0,0,0,0,0,2.149649735,2.240990417,2.419108186,1.950337883,2.164986415,1.933791208,1.956160331,2.037874702,2.005425354,2.355604609,2.263052434,2.053289965,0,1.653127323,1.168913826,1.234105921,1.858228386,1.937434512,1.873574051,1.584962501,0,0,0,0,0,0,0,0,0,0,2.598717113,0
THYN1,0,0,2.098758683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIAL1,0,0,0,0,0,0,0.894759661,1.51783371,1.851615862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958592587,0.916958742,1,0,0,0,0,0,0,0,0,0,0,0,0
TIGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMM13,0,0,0,0,0,0,0,0,0.90279184,0,0,0.956200116,1.546060213,1.025359956,1.003619168,2.620025286,2.744180469,2.644053871,0,0,0,0,2.426542826,2.5152748,2.661928568,2.807354922,0,0,0,0,0,0,0,0,0,0,0,0
TIMM50,0,0,1.401468483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMP1,0,0,0,2.268089723,2.271827737,1.47881758,2.977170172,3.367096615,2.636470024,0,0,0.956200116,0,0,0,2.620025286,2.263052434,2.644053871,0,0,0,0,2.426542826,2.2550935,2.661928568,3,0,0,0,0,0,0,0,0,0,0,0,0
TIMP3,1.58012073,1.941625202,0,2.268089723,2.532736393,0,2.621946525,2.720458447,1.851615862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMP4,0,0,0,0,0,0,1.839113208,1.924256156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TINAGL1,4.452494049,4.317777446,3.326158875,4.978872542,5.108807732,3.551296021,2.621946525,3.079707418,1.851615862,4.184907225,3.517762757,3.824024523,5.368904645,5.475396915,5.59204154,4.209599094,4.321949729,4.875515913,5.942419406,5.713792617,6.269665984,6.600168925,3.000298925,3.095469549,3.018820504,4.087462841,0,1.373875901,0,0,3.76545739,2.886554086,4.446094835,5.435817649,5.083269848,6.091289205,6.060635542,5.948469918
TIPRL,0,0,0,0,0,0,2.405039482,2.500551849,2.636470024,0,0,0,0,0,0,0,0,1.03574445,0,0,0,0,2.170190716,2.5152748,1.873574051,1.584962501,0,0,0,0,0,0,0,0,0,0,0,0
TJP1,0,0,0,0,0,0,0,0,0,0,0.903929473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.172816473,3.77960348,4.041997863,3.103821595,0,0,0,0,0,0,0,0
TJP2,2.801126798,2.931662233,2.098758683,0.966587184,0.968891745,0.921132385,0.894759661,0.9499485,0.90279184,3.1108756,1.853383544,2.511206051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.617896038,5.698582098,5.432894157,5.587994002,2.053047961,0,0,0,0,2.829306972,3.474430172,2.600000002
TK1,1.994551864,1.533191662,1.791837015,2.268089723,2.532736393,2.451014583,2.149649735,1.51783371,2.419108186,1.540903575,2.421096055,1.526262086,0.970922069,1.618677671,1.589786044,1.021139762,0.963485218,1.632427638,1.098576504,1.653127323,1.168913826,0,0,0.958592587,0.916958742,0,0,1.373875901,1.266997295,0,0,0,0,0,0,0,0,0
TKFC,0,0,0,0,0,0,0,0.9499485,0.90279184,0,1.455392216,0.956200116,1.956160331,2.037874702,2.327714414,2.620025286,1.53606782,2.644053871,0,1.05142317,0,0,0.90705003,0.958592587,1.873574051,0,0,0,0,0,0,0,0,0,0,0,0,0
TKT,4.080622667,4.317777446,3.642923751,6.533008495,6.595945816,7.058023665,6.783078315,6.528520722,7.019176262,6.163123812,6.125595027,6.52667472,8.31646603,8.044441457,7.984480588,7.96066651,8.207037015,8.178899371,5.859762055,5.982063908,6.122326803,5.886337328,9.437312876,9.267033209,9.221431955,9.471675214,6.060653988,5.559434016,5.119291302,5.105447314,4.711414598,4.335216011,4.793881411,6.597643245,6.557967965,7.525284277,6.674539005,6.936741463
TLN1,5.162858643,5.281144986,4.971383181,6.533008495,6.380780217,6.63366532,6.322930615,6.239250918,5.930925631,5.489434982,5.637630797,5.556719194,5.334990485,5.475396915,5.498922119,4.625211972,4.683718341,4.875515913,3.494786352,4.556063982,3.613037926,2.680193992,3.150050254,3.623042415,3.747798963,1,5.243480877,5.509900127,5.523914723,5.227481751,0,0,0,0,0,0,4.015464754,0
TLN2,1.994551864,2.259576362,1.791837015,1.540237874,1.953082406,2.669391044,1.442864021,0.9499485,1.453839514,0.96708259,0.903929473,0.956200116,0.970922069,0,1.003619168,1.021139762,0.963485218,1.03574445,0,0,0,0,1.459649025,0.958592587,0.916958742,1,2.072868086,2.064647663,1.931003366,0,0,0,0,0,0,0,0,0
TM7SF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380514028,0,1.266997295,0,3.385355532,2.069533795,1.989531496,1.933211842,0,0,0,0
TM9SF1,0,0,1.401468483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.069533795,1.989531496,1.933211842,2.69678497,0,0,0
TM9SF2,3.578300868,3.734726159,3.544865169,0,0,0,0,0,0,1.950337883,1.455392216,1.933791208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220308535,3.937808665,3.771823672,3.717549031,5.494973884,5.043305171,5.916992575,6.268924817,3.581002772,0,2.598717113,0
TM9SF3,2.578907744,2.740444656,3.326158875,0,0,0,0,0,0,1.950337883,1.455392216,1.933791208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.172816473,2.529815193,2.728226634,3.540486385,3.385355532,5.043305171,4.94067428,5.234485315,5.487628999,0,3.474430172,4.409490401
TM9SF4,2.316116017,1.941625202,2.754024153,0,0,0,0,0,0,0.96708259,0.903929473,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.172816473,2.529815193,2.728226634,3.103821595,4.526614972,5.51617723,5.073900853,5.122197989,5.083269848,0,0,0
TMBIM1,1.58012073,1.533191662,1.401468483,0,0,0,0,0,0,1.540903575,0.903929473,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89033867,2.529815193,2.383995806,2.823248847,2.867824406,0,2.795384697,1.933211842,0,0,0,0
TMC6,0.996370196,0.961347078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89033867,3.163224167,4.041997863,3.338612139,0,0,0,0,0,0,0,0
TMC7,1.58012073,1.941625202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380514028,2.064647663,2.383995806,2.013916734,0,0,0,0,0,0,0,0
TMED10,1.58012073,0.961347078,1.791837015,0,0,0,0,0,0,1.540903575,0.903929473,1.526262086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89033867,3.163224167,2.728226634,3.103821595,2.867824406,3.404975348,4.234691467,3.617789703,4.519429818,0,4.015464754,2.600000002
TMED2,1.994551864,2.259576362,2.351701379,0,0,0,0,0,0,1.950337883,1.853383544,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89033867,3.399164795,3.238727139,3.103821595,0,0,2.795384697,1.933211842,0,0,0,0
TMED4,0,0.961347078,1.791837015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.064647663,2.383995806,2.474606879,2.053047961,2.069533795,3.309356743,2.7307681,0,0,0,0
TMED7,1.58012073,0.961347078,1.791837015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.064647663,2.728226634,2.474606879,2.867824406,0,3.687544579,3.241403097,3.581002772,0,2.598717113,0
TMED9,0,0,0.864613417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380514028,1.373875901,1.266997295,2.474606879,2.053047961,2.069533795,2.795384697,2.7307681,3.581002772,0,2.598717113,0
TMEM106B,0.996370196,0,0,0,0,0,0,0,0,0.96708259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380514028,2.064647663,3.005940259,2.013916734,4.314617226,3.404975348,3.687544579,2.7307681,0,0,0,0
TMEM132A,0,0,0,0.966587184,0.968891745,0,1.839113208,2.240990417,0.90279184,0,0,0.956200116,3.117818628,3.214705715,3.328436075,2.620025286,1.944875303,3.061983348,3.985375492,3.08882233,3.753201815,2.338300494,0,0.958592587,0.916958742,2.321928095,0,0,0,0,0,0,0,0,0,0,0,0
TMEM165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.053047961,0,2.795384697,2.7307681,0,0,0,0
TMEM176A,0.996370196,0.961347078,0,0,0,0,0,0,0,0.96708259,0.903929473,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380514028,1.373875901,1.266997295,1.333072201,2.867824406,2.886554086,3.309356743,2.7307681,2.69678497,0,0,0
TMEM176B,1.58012073,1.941625202,0.864613417,0,0,0,0,0,0,1.950337883,0.903929473,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373875901,0,0,3.76545739,3.404975348,3.309356743,2.7307681,0,0,0,0
TMEM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM200A,0.996370196,0.961347078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.064647663,1.931003366,1.333072201,2.053047961,0,0,0,0,0,0,0
TMEM206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM30A,0,0.961347078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538745146,3.163224167,3.005940259,3.103821595,4.711414598,3.785554776,4.94067428,4.373878798,2.69678497,0,0,0
TMEM30B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.064647663,1.931003366,2.013916734,2.053047961,2.069533795,1.989531496,0,0,0,0,0
TMEM33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380514028,2.064647663,1.266997295,1.333072201,2.053047961,2.069533795,2.795384697,2.7307681,3.581002772,0,2.598717113,2.600000002
TMEM55B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM59,0,0,0.864613417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.385355532,2.069533795,0,0,0,0,0,0
TMEM63A,0.996370196,0.961347078,1.401468483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.373875901,1.266997295,1.333072201,2.053047961,0,1.989531496,1.933211842,0,0,0,0
TMEM63C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM87A,2.316116017,2.259576362,1.401468483,0,0,0,0,0,0,0.96708259,0.903929473,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89033867,3.163224167,3.238727139,3.103821595,4.526614972,2.069533795,4.446094835,4.373878798,4.519429818,0,0,0
TMEM8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM9,0,0.961347078,0,0,0,0,0,0,0,0.96708259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.529815193,1.931003366,2.013916734,2.867824406,0,1.989531496,1.933211842,0,0,0,0
TMF1,0,0,0,0,0,0,0.894759661,0.9499485,0,0,0,0,0,0,0,1.021139762,0.963485218,1.03574445,3.633934435,2.894418153,3.283768429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMOD3,0,0,0,0,0,0,0.894759661,0,0,3.524028291,2.638521785,2.251195448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMPRSS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.529815193,1.931003366,2.013916734,0,0,0,0,0,0,0,0
TMPRSS4,3.163465689,3.388364695,0.864613417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.339375044,3.937808665,4.16021177,3.875236924,3.385355532,0,0,0,0,0,0,0
TNC,0,0,0,0.966587184,1.543333959,0,0,0,0,0,0,2.922454862,4.943118734,5.002883195,5.007003913,5.655839553,5.571395729,5.560945301,6.4553092,6.187102915,6.638442572,7.061028845,1.459649025,0.958592587,1.873574051,2.807354922,0,0,0,0,0,2.069533795,1.989531496,3.241403097,4.125209993,4.272170993,5.373641915,4.717776833
TNFRSF10B,0.996370196,0.961347078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380514028,1.373875901,1.931003366,0,2.053047961,0,0,0,0,0,0,0
TNFRSF1B,0,0,0,0,0,0,1.839113208,1.924256156,0.90279184,0,0,0.956200116,0,0,0,2.031594606,1.944875303,2.053289965,0,0,0,0,2.426542826,2.2550935,2.661928568,2.584962501,0,0,0,0,0,0,0,0,0,0,0,0
TNFRSF21,0,0,0,0,0,0,1.839113208,2.720458447,1.453839514,0,1.455392216,1.933791208,1.546060213,1.025359956,1.589786044,3.359759433,3.104356784,2.868099561,3.168326031,2.894418153,3.283768429,0,2.644143159,2.5152748,2.443780137,2.807354922,0,0,0,0,2.053047961,0,2.795384697,0,0,0,0,0
TNFSF13,1.58012073,0.961347078,0,0.966587184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNFSF15,0,0,0,0,0,0,2.149649735,1.51783371,1.851615862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNIK,2.578907744,2.740444656,0.864613417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.529815193,2.383995806,2.013916734,0,0,0,0,0,0,0,0
TNK2,3.452825167,3.251589451,2.098758683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89033867,3.399164795,3.439119207,3.103821595,0,0,0,0,0,0,0,0
TNPO1,3.800606572,4.096022377,4.12242704,4.458950855,4.583523545,4.368714044,2.405039482,2.720458447,3.515531724,4.579976752,4.563770935,4.086043188,2.275117866,2.850560031,3.328436075,0,0,1.03574445,2.145448836,3.260114038,2.246490367,3.387705307,0,0,0,0,1.380514028,0,0,0,0,0,0,0,0,0,0,0
TNPO2,2.578907744,2.259576362,2.098758683,2.528836668,2.271827737,2.669391044,1.839113208,1.51783371,2.163087258,3.262125066,3.279702347,2.922454862,1.956160331,2.626984775,2.327714414,0,0,0,1.098576504,1.653127323,0,0,0,0,0,0,0,0,1.266997295,0,0,0,0,0,0,0,0,0
TNPO3,3.452825167,3.513288396,3.544865169,4.458950855,4.332473679,4.304921401,3.605364131,3.491832663,3.980443085,4.107103517,4.270100252,3.916753108,2.948722432,2.850560031,2.590989414,1.61308057,0,1.03574445,2.145448836,3.08882233,1.168913826,4.106705299,0,0,0.916958742,0,0,1.373875901,1.266997295,0,0,0,0,0,0,0,0,0
TNS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNS4,2.578907744,2.259576362,0.864613417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLLIP,2.993641837,2.931662233,2.098758683,0,0,0,0,0,0,0,0,0.956200116,0,0,0,0,0,0,0,0,0,1.234105921,0,0,0,0,3.789613418,3.77960348,3.913226003,3.540486385,3.76545739,0,3.309356743,2.7307681,0,0,0,0
TOM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOM1L1,2.801126798,2.519953374,0.864613417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.789613418,3.601888181,3.439119207,3.717549031,2.053047961,0,1.989531496,0,0,0,0,0
TOM1L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.064647663,2.383995806,0,0,0,0,0,0,0,0,0
TOMM34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOMM70,2.316116017,3.100475979,3.068269276,2.941009732,3.114149002,3.176707196,1.839113208,2.911236342,2.636470024,0.96708259,0.903929473,0.956200116,0,0,0,0,0,0,0,1.05142317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOMM70A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOP1,2.993641837,3.513288396,3.821059837,3.63813725,3.64247482,4.887292885,1.442864021,2.240990417,1.851615862,3.262125066,2.9944429,2.251195448,2.757142261,3.044091598,2.327714414,0,0,0,0,0,0,2.680193992,0,0,0,0,0,0,0,0,0,0,4.234691467,4.163037251,5.299570037,6.434671102,6.264201628,5.375141293
TOP2A,0.996370196,0.961347078,3.544865169,0.966587184,0.968891745,2.451014583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.474430172,0
TOP2B,3.900107558,3.388364695,3.821059837,4.023911454,3.64247482,3.551296021,0,0,0,1.540903575,0.903929473,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.299570037,5.234346454,5.688593684,5.375141293
TOR1B,3.163465689,2.740444656,3.068269276,2.941009732,3.114149002,3.176707196,2.977170172,3.367096615,3.515531724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOR2A,1.994551864,1.533191662,0,0.966587184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOR3A,2.993641837,2.740444656,2.56684197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TP53BP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TP53I3,0,0,0,0,0,0,2.149649735,1.924256156,0.90279184,0,0,0,2.275117866,1.618677671,2.327714414,3.036793753,2.744180469,2.644053871,0,0,0,0,3.000298925,3.508117252,3.428871228,3.906890596,0,0,0,0,0,0,0,0,0,0,0,0
TP53RK,1.58012073,1.533191662,1.401468483,0,0,0,0,0,0,0.96708259,0.903929473,0.956200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPI1,3.578300868,3.513288396,3.642923751,4.106148,3.941110664,4.93020905,5.692056292,5.423953463,5.503148697,4.258728859,4.936368817,5.37254457,4.943118734,4.955524285,5.136306249,6.796478632,7.086424251,6.713791446,2.476571387,3.901441717,3.283768429,4.317084986,7.953081492,7.755543133,7.604460741,7.826548487,4.820760544,4.889953476,4.932563547,5.040327289,6.135370476,5.043305171,6.115508661,5.977714624,6.716819956,7.320037724,6.524104321,6.525624053
TPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90705003,0.958592587,0,1.584962501,0,0,0,0,0,0,0,0,0,0,0,0
TPM1,0.996370196,0.961347078,0,0.966587184,0.968891745,0.921132385,1.839113208,2.500551849,2.163087258,2.529675346,2.638521785,2.511206051,0.970922069,1.025359956,1.003619168,3.359759433,3.392338026,3.523776826,4.574625855,4.094962341,4.552845745,0,1.858228386,2.2550935,1.473143559,1,0,0,0,0,0,0,0,0,0,0,0,0
TPM3,1.58012073,1.941625202,0,1.949586033,1.953082406,2.193583806,3.605364131,3.606636986,3.515531724,2.529675346,2.421096055,3.242104959,1.956160331,2.362292771,2.327714414,4.499524191,4.572911484,4.236715467,5.315012586,4.904940717,5.217396799,2.338300494,3.285708808,3.623042415,3.543195199,2.584962501,0,1.373875901,0,0,0,0,0,0,0,0,0,0
TPM4,1.994551864,1.533191662,0.864613417,3.109978656,3.114149002,3.312666648,5.309922133,5.070952959,4.805297555,3.399011692,4.060116522,4.721657506,3.852128841,4.047190029,4.176753604,6.34523122,6.336305878,6.091931716,7.059682143,6.743956022,6.808767237,4.317084986,4.768513413,5.005967243,4.963309897,4.321928095,0,2.529815193,1.266997295,0,0,0,0,0,0,0,0,0
TPMT,0,0,0,0,0,0.921132385,0.894759661,0.9499485,0.90279184,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858228386,1.529484238,1.473143559,0,0,0,0,0,0,0,0,0,0,0,0,0
TPP1,2.801126798,3.100475979,1.401468483,4.635482004,4.640008333,5.012391479,5.278326981,5.258222963,5.557442938,4.579976752,4.615957622,4.868182395,4.943118734,5.048736753,4.961192953,5.128219809,4.972714701,5.068469179,3.760834352,4.265567955,3.085856525,3.18810514,4.85831084,5.166164454,4.834511809,4.169925001,0,0,1.266997295,0,2.867824406,2.069533795,2.795384697,1.933211842,0,0,0,0
TPP2,5.452328462,5.537982518,5.421675602,5.518786163,5.364857083,5.56886065,4.376005728,4.656890805,4.712636366,6.20106807,6.178610134,5.956812665,5.61484667,5.693149358,5.561664694,3.623485148,2.935479543,3.232871055,4.939097567,5.420561938,4.627609598,4.94259963,2.170190716,3.095469549,3.018820504,0,0,0,0,0,0,0,0,0,0,0,0,0
TPR,0.996370196,0.961347078,0,3.398093484,3.941110664,4.797429663,5.566882306,5.654939454,5.446730976,1.540903575,1.853383544,3.378779227,2.757142261,2.850560031,3.006327599,5.874138282,5.542280333,5.76973831,6.889565941,6.814391864,7.137743646,4.94259963,0.90705003,0,0.916958742,0,0,0,0,0,0,0,0,0,0,0,0,0
TPRKB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPT1,1.994551864,1.533191662,1.791837015,1.540237874,0.968891745,1.47881758,3.126593151,3.230546315,3.277509632,0.96708259,1.853383544,1.933791208,0,0,0,3.036793753,2.523580768,2.053289965,0,0,0,0,3.629670641,3.508117252,3.428871228,2,1.380514028,2.064647663,2.728226634,2.474606879,0,0,0,0,0,0,0,0
TRA2B,1.58012073,1.941625202,2.56684197,0,0,0.921132385,0,0,1.851615862,1.540903575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.829306972,4.015464754,0
TRABD2A,1.994551864,1.941625202,2.098758683,2.528836668,2.945112293,2.193583806,2.405039482,2.720458447,1.453839514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAF2,0,0.961347078,1.401468483,0,0.968891745,0.921132385,0,0,0,0,0,0.956200116,0,0,1.003619168,0,0,0,0,0,0,1.234105921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAP1,0,0,0,0,0,0,0,1.51783371,3.277509632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958592587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAPPC9,0,0,1.401468483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TREH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072868086,2.529815193,2.383995806,2.474606879,0,0,0,0,0,0,0,0
TRIM16,1.994551864,1.533191662,1.791837015,0.966587184,0.968891745,0,0,0,0,1.950337883,2.638521785,1.933791208,0.970922069,1.025359956,1.003619168,0,0,0,1.098576504,1.05142317,1.806054709,1.234105921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM2,0,0,0,0.966587184,1.543333959,1.47881758,1.839113208,2.240990417,2.419108186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69678497,0,0,0
TRIM21,0.996370196,0.961347078,1.401468483,0,0.968891745,1.47881758,0,0,0.90279184,0,2.164986415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM25,2.578907744,2.740444656,3.068269276,1.949586033,2.271827737,2.451014583,0.894759661,1.924256156,1.453839514,2.941892081,2.9944429,2.731434726,1.546060213,1.618677671,1.589786044,0,0,0,1.714955817,1.05142317,1.806054709,1.889360771,0,0,0,0,0,1.373875901,1.931003366,1.333072201,0,0,0,0,0,0,0,0
TRIM28,3.693731392,3.628251645,3.642923751,3.63813725,2.532736393,3.026589061,0,0.9499485,0.90279184,3.1108756,2.827430592,2.511206051,1.546060213,1.618677671,1.589786044,0,0,0,2.476571387,2.403347751,2.246490367,2.338300494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIO,0.996370196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.172816473,3.399164795,3.615041015,2.474606879,2.053047961,0,0,0,0,0,0,0
